PBFE,80,100K,6722140,11.359,2,3.0529976230302,34.679
PBFE,90,100K,7805232,11.565,2,3.14820579334198,36.409
PBFE,100,100K,8923262,11.387,2,3.19952577500659,36.433
PBFE,110,100K,10073688,11.397,2,3.22804246731596,36.79
PBFE,120,100K,11262520,11.142,2,3.42837910608508,38.199
PBFE,130,100K,12496948,11.156,2,3.4932771602725,38.971
PBFE,140,100K,13778910,11.782,2,3.8510439653709,45.373
PBFE,150,100K,15107888,11.64,2,3.75034364261168,43.654
PBFE,160,100K,16495564,11.823,2,3.77459189714962,44.627
PBFE,170,100K,17927122,12.013,2,3.78331807208857,45.449
PBFE,180,100K,19397578,12.249,2,3.40509429341171,41.709
PBFE,190,100K,20906782,12.445,2,3.62193652069104,45.075
PBFE,200,100K,22455664,12.219,2,3.98944267124969,48.747
PBFE,10,10K,3268,8.392,3,1.46413250714967,12.287
PBFE,20,10K,10840,8.83,3,1.22344280860702,10.803
PBFE,30,10K,20932,8.332,3,1.35081613058089,11.255
PBFE,40,10K,31782,7.133,3,1.72508061124352,12.305
PBFE,50,10K,43322,8.465,3,1.41464855286474,11.975
PBFE,60,10K,55062,8.177,3,1.4216705393176,11.625
PBFE,70,10K,66414,8.223,3,1.38672017511857,11.403
PBFE,80,10K,78006,8.182,3,1.51002199951112,12.355
PBFE,90,10K,90216,7.815,3,1.5959053103007,12.472
PBFE,100,10K,103014,8.009,3,1.50667998501686,12.067
PBFE,110,10K,116104,8.979,3,1.31317518654639,11.791
PBFE,120,10K,129568,7.08,3,1.71723163841808,12.158
PBFE,130,10K,143708,7.973,3,1.60830302270162,12.823
PBFE,140,10K,158364,8.508,3,1.43241654913023,12.187
PBFE,150,10K,173598,7.998,3,1.48724681170293,11.895
PBFE,160,10K,190078,7.689,3,1.65678241643907,12.739
PBFE,170,10K,206772,8.318,3,1.47283000721327,12.251
PBFE,180,10K,223578,7.784,3,1.6424717368962,12.785
PBFE,190,10K,241124,8.833,3,1.33012566511944,11.749
PBFE,200,10K,258756,8.347,3,1.62333772612915,13.55
PBFE,10,20K,11006,9.723,3,1.73392985704001,16.859
PBFE,20,20K,36910,8.636,3,1.97186197313571,17.029
PBFE,30,20K,70662,7.942,3,1.61017375975825,12.788
PBFE,40,20K,108002,9.004,3,1.4729009329187,13.262
PBFE,50,20K,147366,9.055,3,1.90889011595803,17.285
PBFE,60,20K,187790,10.373,3,1.76891930974646,18.349
PBFE,70,20K,228146,8.497,3,2.10038837236672,17.847
PBFE,80,20K,269452,9.705,3,1.83575476558475,17.816
PBFE,90,20K,312766,10.242,3,1.8552040617067,19.001
PBFE,100,20K,357672,9.717,3,1.95667387053617,19.013
PBFE,110,20K,403832,10.086,3,1.62284354550863,16.368
PBFE,120,20K,450790,8.912,3,2.1113105924596,18.816
PBFE,130,20K,500526,8.558,3,2.13671418555737,18.286
PBFE,140,20K,552160,8.25,3,2.01454545454545,16.62
PBFE,150,20K,604996,9.147,3,2.1381873838417,19.558
PBFE,160,20K,661268,8.462,3,2.00425431340109,16.96
PBFE,170,20K,718862,9.304,3,2.14036973344798,19.914
PBFE,180,20K,777042,8.578,3,2.30578223362089,19.779
PBFE,190,20K,837202,9.082,3,2.23111649416428,20.263
PBFE,200,20K,898572,8.718,3,2.02649690295939,17.667
PBFE,10,30K,25438,9.767,3,1.72949728678202,16.892
PBFE,20,30K,86522,9.112,3,1.82967515364355,16.672
PBFE,30,30K,165444,9.163,3,1.82767652515552,16.747
